source_dataset,source_file,source_id,source_row_number,text,raw_label,normalized_raw_label,macro_label
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9773,9774,عاجل دمشق ولد حامل حسبي الله ع من كان السبب قصه هزت العالم شاب سوري حامل هذه القصه URL URL,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9774,9775,قالها دون بيG لعاقه مكيناش فدرب كاينه فطنبيلت لقايد وجيوب المرشاح لكلب لي زرب علينه بالبرقوق والبيض لقهم URL URL,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9775,9776,USER واجعاتك انهم حاطين التبو مرمضنيين في حياشكم هه#شايفك_شايفك,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9776,9777,اللعب ديال تونس كيرجع ليا الذكريات ديال المغرب من NUM ل NUM,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9780,9781,USER وانت بالف الف خيير يارب,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9781,9782,USER قلب حزين مكسور الك انا لسا ما خلصت فاينل الفصل الاول وبكره عندي امتحانين,Jordan,Jordan,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9782,9783,USER ااه ممكن جاط فواكه هه,Jordan,Jordan,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9785,9786,لما بدي يتنثي,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9789,9790,تتفرج في بارتي مع بنيه هي وين ماشي هو نتفرج عالبارتي هي ايجا نتفرجو مع بعضنا هو اللهم لا اسالك URL URL,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9790,9791,USER الناس الي شكلهم اصغر من سنهم والناس الي بتاكل ومابتتخنش دول حلوين اوي,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9791,9792,USER هه لا تذكري بابا انا قد ما طنش بيضل في شجر شوفن فيه شي NUM شجره والحمد الله يعني,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9792,9793,USER USER موب بلوت خلود اقصد البوت البوت هه,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9793,9794,Gol sah Ep NUM قول الصح الجزائريه العدد الثالث URL via USER,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9794,9795,نمشي نواعي اختي اللي دايره منبه عشان يواعيني عشان نواعيها,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9795,9796,USER اللي اعرفه دامك سجلت يجيك رساله انك مسجل علي م ظن وتروح تحضر الملتقي ذا اللي اعرفه,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9799,9800,USER اي منيح طمنتني باخد نسكافيه,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9800,9801,USER USER يعني اللحين تنكرت لنادي الشباب العظيم والعظيم الله سبحانه URL,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9802,9803,والله يكبرني Rusayfah الرصيفه URL,Jordan,Jordan,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9803,9804,USER رونالدو اخد البرتغال عل final ميسي اخد بيو عالحبس #troll_football,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9804,9805,وش حساب ذا الفقمه,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9807,9808,USER هي تصبحت فيها بالشغل ضليت عم بحلق وانا مو مصدق فكرتها غروئ برجليها او شي URL سالتي رفيقي الي معي وقلي لا هاد شعر,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9809,9810,ضلي انت العنوان لانه في بعدك ملناش جيران,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9810,9811,#اضخم_غارات_الحروب_العالميه لو عنا جيش فلسطيني NUM شعور الادرنالين لما يرتفع حلوو يشاهد National Geographic Abu Dhabi,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9812,9813,انتوا لبسين كوتشيات علي بدل ازاي URL,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9817,9818,USER واللي انت مستنيه يكلمك هو مش فاكرك اساسا,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9819,9820,سخيف جدا والله حوار ان حد يبذل اقصي جهده عشان يفرح اللي قدامه وميقدرش في الاخر,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9821,9822,بالمناسبه اللي انتقلوا الي رحمه الله في وسط الحرم المكي ربي رزقهم حسن ختام وبلاش شماته غير ديرو URL URL,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9822,9823,هه لما تتحالف مع حد لا تهمه الا مصلحته ضد حد مشكلتك معاه عقائديه وهذا الحليف اقوي منك تعتمد عليه و تسلمه كل اوراقك توقع غدا تجلس مع هذا العدو يلي مشكلتك معاه مشكله وجود اما انت او هو URL,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9824,9825,الحمد لله لم يبدئ هجومهم وخسرو NUM حالشي فكيف اذا بدئ ولله ليقتلعوا رؤوسكم ابطال القلمون #جيش_الفتح_القلمون,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9825,9826,USER فانز سهيله اللي متعاطف مع شنطه انتو اغبياء ليش هي ماتعاطفت مع سهيله يوم كلهم هجمو عليها وهي من ظمنهم ضحكت عليكم بكلمتين #Souhai,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9827,9828,بنروح عيله صغيره وبنرجع ملايين,Jordan,Jordan,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9828,9829,USER صح بدنك والله يديم الابتسامه عليك ومن تحب,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9829,9830,USER فولو اذا امكن انا جاد وابيك خاص,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9830,9831,ما بهم كل هيدا المهم صحتين ع قلبو ياكل الاخضر واليابس يوزع حقائب ووظائف ع يلي بيسوي ويلي ما بيسوي ولو ك URL ليش هيك بتحكي URL,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9831,9832,ههعع برجوليه مازلت مانيش مصدق الي عملها ام البويا خالد URL ال NUM موطن شغل باش تقسمها القصرين معا URL URL,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9834,9835,USER تال مدابزه عاد تيكون ديمان معامن,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9837,9838,USER احح ياعمري انتي الله ياخذهم تسيف زقوا به هالترم,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9839,9840,هيدا لي بقول اسماء النواب صار ناسي اشكال و اسماء النواب بما انو صرلو زمان ما شايفهم لايف,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9843,9844,USER وانتي كمان اه والله,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9844,9845,كون تعرف ممرضين لي دارين اضراب شنو تيديروا دابا #كون_ضرك_خاطرك_اساط,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9845,9846,المودباس تاع الفايسبوك عند لقور NUM اما عندنا حنا Abzhlfhaldhflzhfjdvsldjdye NUM URL URL,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9848,9849,USER حنا غا NUM فقط,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9850,9851,USER USER هه لك من زمان ماضحكت هيك دخيل قبلك مااهضمك,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9851,9852,USER بالفيديو عناصر من #تيار_المسقبل تتجول بالشوارع بالاسلحه وين USER تلقي القبض ع هل المسلحين URL,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9852,9853,هه شعمل بحطو لايكات ومش حلوه مردهمش صح هه P URL,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9853,9854,بعيدا عن كل المزايدات و التفريك محلاها تونس و محلاه الشعب التونسي اللي عبر بطريقه عفويه بتضامنو وحدتو URL URL,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9854,9855,USER USER اكيد شف بس اسماء اللي حصلوا عليها ف الطب ومنجزاتهم,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9856,9857,USER USER من جد لا تطلعها تخسر متابعينك,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9858,9859,#SouhilaBenLaChahab المره الجايه نقولو لسوسو تلبس روب سواري سامحوني يا جويلات سامحونا غلطنا ف حقكم يا خرا زبل روحو ترنكو جايحين تفو,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9859,9860,اليوم كلنا لبنان شجع منتخب بلدك سؤال اليوم بشو بتتميز انك لبناني URL,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9860,9861,موش هكا صاحبي URL,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9861,9862,يقول المثل الحمصي الاصيل اللي ما داء المغراي مابيعرف شو الحكاي يسعد صباحكن #حمص #اقوال_ماثوره #امثال_شعبيه,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9862,9863,محمد الفاتح الحومصي حاولت فكر علي سياق جماعه ليش ضربتوا المصفاي طلعت معي هاي النتائج لعما مين عم يضرب ار URL URL,Syria,Syria,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9866,9867,USER نبي مقال جاهز عن يهود ليبيا نبي نقدمه لجريده الكترونيه #ريتويت URL,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9868,9869,النقابه التي تساند قله التربيه موش متربيه,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9869,9870,بيقلك فزنا بمجهودنا تنساش هبل الخصم ومجهود الحكام,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9870,9871,الكاميرا الخفيه عس تيليفونك الحلقه NUM بالاك انت راك مريضه علاش تعرفيني مدام,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9871,9872,بعوض الله دنيا ماشيه بالشقلوب والمقلوب URL,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9874,9875,شكلي ح نفوت الرسم ونبدا نكتب,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9879,9880,#الجيش_العباسي_الجزائري حسبي الله و نعم الوكيل في كل واحد ظلمك ومزال يظلم فيك ربي يحميك و يخليك ديما منصور علي عديانك USER,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9880,9881,وعندك واحد جايزه اوسكار احسن ممثل URL فعلا اللي يلاقي العبيط وميستعبطوش ربنا يحاسبه بس برضو كويس ان URL URL,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9882,9883,USER هذا عشاني ٳخترته لك,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9883,9884,كنت نايم والله #اشهر_تصريفه_نتفق_عليها,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9885,9886,افتكروا السر المعلوم و الكنز المنسي و الرزق URL عن الاستغفار اتحدث,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9887,9888,شكون عندو اقتراحات جاده فيما يخص الصفحه و ناخذوها بعين URL,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9893,9894,USER يسعد صباحك وكل نهارك,Lebanon,Lebanon,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9894,9895,هذا يرقد النهار URL و حفتر ينقزله مدينتين URL يجي يعيط في URL اح يا قرعه حمراء URL,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9895,9896,ده لو بقي URL,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9897,9898,USER #بيت_شعر_اعجبني اتعب علي الطيب تري رفقته عز والا الردي مافاد نفسه يفيدك,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9898,9899,J aime une vidéo USER طارق و الملقب علال القادوس à l adresse URL,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9899,9900,مبقاش يفرق معايا حاجات كتير حتي لو كانت مهمه اللي هو كلوا خرا و لو مشبعتوش كلوا تاني,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9901,9902,#شارع_فينيسيا_كوبري_الفرش خونا #ابوبكر_الفرجاني لنقنك منورها يانصي #بنغازي URL,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9902,9903,J aime une vidéo USER de USER تعطب السكانار طيله شهر يمنع زياره وزير الصحه الي,Tunisia,Tunisia,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9903,9904,USER مش بحكيلكم احنا شعوب غير جاهزه للديموقراطيه يخوان URL,Jordan,Jordan,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9904,9905,هي مسيحيه بس لما راحت ع الاقصي اتحجبت كل الاحترام الها مسيحي اومسلم كلنا اخوه وشعب فلسطيني واحد Christine Rinawi,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9906,9907,USER اميليا تراها ممتازه بس القناه مستعجلين مره بالاحداث هذا اللي مخلينا نشوفها متقلبه بالاداء مره يحطون لها دراما ومره اكشن صراحه حاجه مو سهله NUM,Saudi_Arabia,Saudi_Arabia,Saudi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9907,9908,اشي معترف فيه بكل البشريه انو الفلسطينيه ملكه هالعالم حتي لو كانت كشريه  URL,Palestine,Palestine,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9908,9909,كل ما احاول ابعد عن الكلام في السياسه شويه الاقي ال بشكل زي ده بيستفزونا بيه والله URL,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9909,9910,USER لا تن شكشوكه دحي جبنه هريسه,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9910,9911,اي هاو بن غبريط حققتلكم المقوله الشهيره طفي هاذاك الموصيبا وارفد كتاب تقرا ونتا ترجع #اني_نحوس_علا_واحد_البحث lt NUM,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9912,9913,ما بحب احضر فيديوهات تحفيزيه بخاف اقتنع,Jordan,Jordan,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9913,9914,USER بغض النظر عن اني مبقلبشش بطه بلدي بس لو لقي معايا فكه يبقي ياخدها,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9914,9915,USER لما تعرف قالت تشاندلر فيبي جوي وهذا روس اخي تتذكريه وزدت امس غوغلت عن الموضوع طلعت فعلا التفصيله هاذي من مجموعه اخطاء صارت في المسلسل URL,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9915,9916,USER مهما قابلت من صعوبات اتاكد وثق انك هتقدر تتخطاها لان لا يكلف الله نفسا الا وسعها URL,Egypt,Egypt,Egyptian
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9917,9918,USER وا شهر دخل زعما,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9918,9919,USER مع اني بدرس هندسه كمبيوتر الا انه ولا واحد من دكاترتنا عنده اكاونت تويتر او فيسبوك ودكاترتنا مش كبار اكبرهم عمره NUM سنه,Jordan,Jordan,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9919,9920,الكل بلعب وبصور الثلج و احنا بنتفرج بس هيك وضع اهل العقبه,Jordan,Jordan,Levantine
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9921,9922,شفت ديك الناس للي كيقلبو علي الاخطاء فالكاميرا الخفيه مابانوش هاد العام,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9924,9925,لوكان جا الفراعنه اصلهم جزائري لوكان راه مشروع الاهرامات قيد الانجاز,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9925,9926,الجزائر بلادنا الشابه مسك الليل URL,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9926,9927,USER #HananeElKhader #RaphaelJabbour انتبهوا لا تصالح لا شكوبي ملي ينوضو وهونا يشتمو فبركو فديوهات شوهو صور فانز و الان صلح,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9927,9928,USER دعيمي غا مطلعها انا عارفو را باين لبلان,Morocco,Morocco,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9930,9931,سبب الم الاسنان اللي بكاني لثلاث ايام هو ناخد في الدواء الخطا,Libya,Libya,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9932,9933,وين راه هداك النعاس تع يامات الامتحانات,Algeria,Algeria,Maghrebi
NADI2023_Subtask1_TRAIN,data/raw/nadi2023/NADI2023_Release_Train/Subtask1/NADI2023_Subtask1_TRAIN.tsv,subtask1_train_9935,9936,نور الفيحاء لميقاتي ونور طرابلس لريفي حدن بيعرف وين صاروا الشي الاكيد انو نحن بطرابلس بلا كهربا وما حدن مهتم او كلف خاطرو يراجع وزيره الطاقه,Lebanon,Lebanon,Levantine
